epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
1,781,0.0511341653621151,0.0024785296407154977,1.6610466776065118,37.78309058898848,87.45948703585147,0.2921445220986407,62.21690941101152,12.540512964148533,0.008495450779131263,0.0030025691743109637,1.6497410022735595,47.49,93.25,0.4784813562351985,52.51,6.75
2,1562,0.04927301834243208,0.0008580562552477731,1.1798717666527068,57.49239756722151,95.1809579065301,0.5462168312510022,42.50760243277849,4.819042093469903,0.008007386687454904,0.002806967231118755,1.1200009912490845,63.7,97.18,0.6350358941446645,36.3,2.819999999999993
3,2343,0.04931022415698414,0.0008685912426546808,0.9670122842019407,65.5914892765685,96.93351872599231,0.6405407842294729,34.408510723431505,3.0664812740076854,0.007860873155533129,0.002729256441638728,0.8493716248512269,72.38,97.81,0.7204442904181712,27.620000000000005,2.1899999999999977
4,3124,0.04926745687037821,0.0008132039508502095,0.8104279000841549,71.53739196542894,97.94184138924456,0.7035017206390668,28.462608034571062,2.0581586107554415,0.00810790669386554,0.0028654784913275653,0.8198117471694947,73.54,98.54,0.7380158028106459,26.459999999999994,1.4599999999999937
5,3905,0.04923678879243311,0.0008728897983682904,0.7207988336510603,74.7314140524968,98.32246318822023,0.7464672426878441,25.268585947503198,1.677536811779774,0.007842914314027045,0.002531133639584681,0.7909611479759217,74.84,98.74,0.7490961047747705,25.159999999999997,1.2600000000000051
6,4686,0.04928889775245657,0.0008331782991846453,0.6586354812571394,77.14168533930858,98.62155889884762,0.766921564861001,22.85831466069142,1.3784411011523758,0.0079998423339455,0.003016162070499104,0.5555724978446961,81.42,98.97,0.810328665477569,18.58,1.0300000000000011
7,5467,0.04921540285957913,0.0008019875930610295,0.6123730542183533,78.67967749679897,98.79861555697823,0.7843295604056376,21.320322503201027,1.201384443021766,0.008504471201805553,0.0029307489941833883,0.584699879360199,81.05,99.28,0.8108882911209001,18.950000000000003,0.7199999999999989
8,6248,0.04934440868001588,0.0009038875716596499,0.5735468563364959,80.12964148527529,98.90364916773368,0.7991703862024494,19.870358514724714,1.0963508322663245,0.0081911451497655,0.0029006049891186366,0.7279617807388306,77.19,99.03,0.7710487441781363,22.810000000000002,0.9699999999999989
9,7029,0.04940293967800165,0.001034308334624111,0.5477990564936712,80.96390845070422,99.04519446222791,0.8076733511134315,19.036091549295776,0.9548055377720885,0.007762829968883733,0.0027466002543261097,0.5315231325149536,83.09,99.05,0.8322755781899585,16.909999999999997,0.9500000000000028
10,7810,0.04928779540996087,0.0008710523573598239,0.5145213177926103,82.10777448783611,99.09170934699104,0.8223226811175659,17.89222551216389,0.9082906530089616,0.008241392244958574,0.0028357035035540346,0.5094778898715973,82.46,99.18,0.824476354152463,17.540000000000006,0.8199999999999932
