epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
21,16401,0.3511936115089055,0.0029196626245593903,0.3008367572547379,89.45581336027529,99.69133872839309,0.8973941692891598,10.544186639724714,0.30866127160690837,0.008019875568948733,0.0028984470731893163,0.35930183236598967,88.97,99.7,0.8867381735617063,11.030000000000001,0.29999999999999716
22,17182,0.35070073589320067,0.0024254889860653847,0.2918862625479546,89.76022327144686,99.71065741037133,0.9007586804954618,10.239776728553139,0.2893425896286743,0.007996168865519723,0.002700333382673324,0.3151511598110199,89.89,99.65,0.898772985075395,10.11,0.3499999999999943
23,17963,0.3505274297027979,0.002271548733973778,0.28681347205300034,89.89607924535852,99.73322713268246,0.9020097369413607,10.103920754641479,0.2667728673175418,0.007940026605205172,0.002951707050299189,0.34261321544647216,89.22,99.53,0.8942556194957811,10.780000000000001,0.46999999999999886
24,18744,0.35085334515296845,0.002661478504176024,0.2773167765896085,90.25600692221511,99.74166733354673,0.9035582785544566,9.743993077784893,0.2583326664532706,0.007842145907651088,0.002791755518336205,0.4166236154675484,87.45,99.59,0.8758436112962192,12.549999999999997,0.4099999999999966
25,19525,0.3508685187707332,0.002541494125288061,0.2758006102831202,90.31765164852753,99.7529209346991,0.9068835792336182,9.68234835147247,0.24707906530089474,0.007682715251946905,0.002973131313445462,0.45731273407936096,86.42,99.62,0.8614408528073946,13.579999999999998,0.37999999999999545
26,20306,0.3510267001871263,0.0028663115067915483,0.2738807661299058,90.43025018005761,99.75667213508322,0.90708455834633,9.569749819942388,0.24332786491677894,0.007795502425758702,0.002731737817168995,0.32737926733493805,90.29,99.59,0.9025925002892516,9.709999999999994,0.4099999999999966
27,21087,0.3506610802590618,0.002352558543831682,0.2622151259480762,90.75841769366197,99.78680677816901,0.9114214340400879,9.241582306338032,0.21319322183099132,0.008187708581329152,0.0030154878166830466,0.3421363472700119,89.61,99.61,0.900649448068206,10.39,0.39000000000000057
28,21868,0.3511156584022903,0.002876914875455458,0.25684487460021327,90.9422890324904,99.7834306978233,0.9128062296680918,9.057710967509607,0.21656930217669412,0.00804875762599289,0.0027886014075795555,0.3789174745082855,89.43,99.61,0.8924340490206181,10.569999999999993,0.39000000000000057
29,22649,0.35043013385865507,0.002121709220388024,0.25747350695878074,90.95029159330986,99.79806037932138,0.9122963790198789,9.049708406690144,0.20193962067861548,0.007876447811248195,0.0030365658413832354,0.3252038883686066,89.12,99.75,0.8911762933763341,10.879999999999995,0.25
30,23430,0.35098374454679016,0.0027562891170096306,0.25217683049498385,91.1255976912612,99.78711937820103,0.9151580875305075,8.874402308738794,0.21288062179897338,0.008480529116976793,0.0030868281224730666,0.3885022876739502,88.29,99.62,0.8809670186812864,11.709999999999994,0.37999999999999545
31,24211,0.3508073517363447,0.0025381101688868564,0.24638409692216928,91.29902818902049,99.8076259403009,0.9152987901604385,8.70097181097951,0.19237405969910526,0.008321622374710763,0.0034968989669896993,0.309784338259697,90.62,99.7,0.9078192959007574,9.379999999999995,0.29999999999999716
32,24992,0.35026276432139924,0.0020082558620907126,0.24308111003472466,91.45864176536492,99.81250250080025,0.9176093277702532,8.541358234635084,0.18749749919975045,0.007972478866577148,0.0028482409799174897,0.30066005346775054,90.72,99.78,0.9087710709765686,9.280000000000001,0.21999999999999886
