gpu_num,batch_size,train_step,train_data,train_loss,train_acc,test_step,test_data,test_loss,test_acc,total_train_step_time,total_train_data_time,total_test_step_time,total_test_data_time
1.0,32.0,0.00978221850599605,0.0013596593609088061,0.7749778706073761,0.713001729288217,0.02161078691482544,0.009572827816009521,0.712512128353119,0.7462673388364943,15.289607524871826,2.125147581100464,2.161078691482544,0.9572827816009521
1.0,128.0,0.01071562791419456,0.003268302858942915,1.0452333592605592,0.6044419881443912,0.021852858066558838,0.010040745735168458,0.9773729586601257,0.6614579031875087,4.189810514450073,1.2779064178466797,2.185285806655884,1.0040745735168457
1.0,512.0,0.017253975478970274,0.010815627720891213,1.4248840138626098,0.45960728834605136,0.021952791213989256,0.00997572422027588,1.3440115606784822,0.5054038078519354,1.690889596939087,1.0599315166473389,2.195279121398926,0.9975724220275879
1.0,2048.0,0.2919876384735107,0.055925455093383786,1.8800901321029664,0.28753141440741437,0.02261296272277832,0.010277566909790039,1.778220682144165,0.35288723980407327,7.2996909618377686,1.3981363773345947,2.261296272277832,1.027756690979004
1.0,8192.0,0.35699684279305594,0.3444657325744629,2.2283328019714355,0.17706487253333333,0.02336402893066406,0.011458446979522705,2.181881585121155,0.1938435066131018,2.4989778995513916,2.4112601280212402,2.3364028930664062,1.1458446979522705
