epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
15,11715,0.01867723800766636,0.0006218866257905655,0.3778951313732986,86.89180537772087,99.52784891165173,0.8703579287975975,13.108194622279129,0.47215108834826935,0.007917973645933114,0.0023956298828125,0.5187735956668854,83.03,99.13,0.8332802819605493,16.97,0.8700000000000045
16,12496,0.01809110134725534,0.0005791455927029462,0.36820506936990954,87.39796734955186,99.57186299615877,0.8735479743438013,12.602032650448137,0.4281370038412291,0.00775459313848216,0.002588448251128956,0.4523348241329193,85.18,99.36,0.8570222314230281,14.819999999999993,0.6400000000000006
17,13277,0.01793451986911202,0.0006222022785572633,0.3650798368316606,87.40196862996159,99.59387003841229,0.8792871684896392,12.598031370038413,0.406129961587709,0.007670458714673474,0.002697492101389891,0.47298180112838745,84.39,99.27,0.8438783217521814,15.61,0.730000000000004
18,14058,0.01767533017792256,0.0006224242123690518,0.3524807327535485,87.72607234314981,99.6218790012804,0.8831064213045882,12.27392765685019,0.37812099871959504,0.007840733619252587,0.002826221429618301,0.48098401126861573,84.09,99.36,0.8426910236872863,15.909999999999997,0.6400000000000006
19,14839,0.01763912810253578,0.0005794236968329865,0.3460234618828025,88.04417413572344,99.5878681177977,0.8808133557151544,11.955825864276562,0.4121318822023028,0.007955218576321936,0.002579429347044343,0.5011767938613891,83.39,99.11,0.8348726686768727,16.61,0.8900000000000006
20,15620,0.017614998066471113,0.0006145280088261056,0.3385348437251416,88.30225672215109,99.59186939820742,0.8850289052111807,11.697743277848915,0.4081306017925783,0.007814023145444833,0.0027007312531683856,0.42587622356414795,85.63,99.42,0.8576340918552076,14.370000000000005,0.5799999999999983
21,16401,0.01761869462290433,0.000603073232457824,0.3301042296307188,88.61835787451984,99.6458866837388,0.8888688521373915,11.381642125480155,0.35411331626120557,0.007705117486844397,0.002706359146506923,0.6129341427326203,82.18,99.07,0.8205403697923183,17.819999999999993,0.9300000000000068
22,17182,0.018608997176459748,0.000621023617694381,0.3219336335679633,88.86243597951345,99.70390524967989,0.8884020673472436,11.13756402048655,0.29609475032010835,0.007791145591978814,0.0025449710287106264,0.40953249888420107,86.73,99.51,0.8683350051488378,13.269999999999996,0.4899999999999949
23,17963,0.01752000917393175,0.0006654070220439291,0.31900373387428316,89.01448463508322,99.70790653008963,0.8928813595140108,10.985515364916779,0.29209346991036966,0.0077222152880042985,0.0028709271910843577,0.4554123977661133,85.25,99.45,0.8547874980948582,14.75,0.5499999999999972
24,18744,0.017727439443219487,0.0005886667669201019,0.3104225617002281,89.28257042253522,99.67189500640205,0.8921528965672949,10.717429577464785,0.32810499359794676,0.007751902197576632,0.002468224543674736,0.46848037078380583,84.97,99.28,0.8493747986154014,15.030000000000001,0.7199999999999989
25,19525,0.017733009157657013,0.0006129720299558359,0.3121110695711171,89.14652688860436,99.66589308578745,0.8935550075022838,10.853473111395644,0.3341069142125548,0.007889504645280777,0.002691320552947415,0.47132249002456666,84.38,99.37,0.8503440105521447,15.620000000000005,0.6299999999999955
