epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
1,97,0.1158816396575613,0.019344054546552834,1.9338827932003848,26.870570231958762,80.03986791237114,0.2180161974553875,73.12942976804123,19.960132087628864,0.06094721555709839,0.035484063625335696,1.6931510009765625,34.929999963378904,89.15999991455078,0.3477421888485508,65.0700000366211,10.84000008544922
2,194,0.09966117327975244,0.006390711695877547,1.5556748441814148,40.72567654639175,90.95320554123711,0.3744731049563647,59.27432345360825,9.04679445876289,0.056761181354522704,0.03212807178497314,1.48390329246521,45.66999998779297,92.86999993896484,0.45470682936832,54.33000001220703,7.130000061035162
3,291,0.09935773279249054,0.0061645581550204874,1.2658658433206302,53.17936533505155,94.61984536082474,0.504856759728902,46.82063466494845,5.3801546391752595,0.05638129711151123,0.03160727024078369,1.5031090223312378,52.72,91.08999991455079,0.5264977608244455,47.28,8.910000085449212
4,388,0.10163506281744573,0.008749027842098904,1.0561182265429152,61.95836018041237,96.51055090206185,0.6107025305906978,38.04163981958763,3.4894490979381487,0.0568238377571106,0.03311706781387329,1.0663099229812623,61.969999926757815,96.99999987792968,0.6181378477724992,38.030000073242185,3.0000001220703183
5,485,0.09917266098494382,0.006454986395295134,0.9228465311306039,66.84318621134021,97.38240979381443,0.6652943376557918,33.15681378865979,2.617590206185568,0.05643075704574585,0.030868911743164064,1.3179278121948241,57.60999995727539,95.48999990234375,0.578339816863972,42.39000004272461,4.5100000976562455
6,582,0.09953760363391995,0.006904503733841414,0.8377839658678192,69.85542847938144,97.89988724226804,0.6889732004530129,30.144571520618555,2.1001127577319636,0.05532076358795166,0.031163060665130617,1.0212995862960816,65.69999993896485,97.42000003662109,0.6527477230935731,34.30000006103515,2.57999996337891
7,679,0.0996604752294796,0.0071287302626776945,0.7691631476903699,72.72873711340206,98.26433634020619,0.7244354456773285,27.27126288659794,1.7356636597938149,0.05485168695449829,0.03106919527053833,1.3195099309921265,59.429999926757816,95.39999985351562,0.5912726038997876,40.570000073242184,4.600000146484376
8,776,0.0999917467844855,0.006777185754677684,0.702204411791772,75.19329896907216,98.54421713917526,0.746788225238029,24.80670103092784,1.4557828608247405,0.05917775630950928,0.035190701484680176,0.9723344449996948,66.6699999572754,97.01999992675782,0.6674506248329175,33.330000042724606,2.9800000732421807
9,873,0.09879309614909064,0.006225509741871627,0.6440369099685826,77.29945231958763,98.77980025773196,0.770086111008964,22.70054768041237,1.2201997422680364,0.0575644850730896,0.035164380073547365,1.107477350616455,67.85999994506835,95.66,0.6817365278356629,32.14000005493165,4.340000000000003
10,970,0.09940354848645397,0.0069827541862566445,0.6076492114165395,78.80758698453609,98.85027384020619,0.7850379799976999,21.192413015463913,1.1497261597938149,0.058959341049194335,0.036608326435089114,0.7971604038238526,74.14999986572266,97.98999987792969,0.7423853241599647,25.850000134277337,2.010000122070309
11,1067,0.10068041270541161,0.008490950790877194,0.564817827079714,80.33585695876289,99.02142396907216,0.8035020337101764,19.66414304123711,0.9785760309278402,0.05549138784408569,0.02943054437637329,0.6473136642456054,77.83999986572266,98.79999993896485,0.7755788075866721,22.16000013427734,1.2000000610351549
12,1164,0.10002419629047826,0.007756184056862113,0.5347121477741557,81.32852770618557,99.13820876288659,0.8125683933309322,18.671472293814432,0.8617912371134082,0.05862629413604736,0.036218249797821046,0.7172603827476501,76.41999989013672,98.5700000366211,0.7636765142609127,23.580000109863278,1.4299999633789042
13,1261,0.10000027577901624,0.007229873814533667,0.5005389703917749,82.78833762886597,99.20666881443299,0.8277987193831633,17.211662371134025,0.7933311855670127,0.05683779716491699,0.03096510171890259,0.6764653707504272,78.23999993896484,98.77999993896485,0.7864889986126565,21.760000061035157,1.220000061035151
14,1358,0.09900686912929889,0.006592079536202028,0.48782133380162346,82.96955541237114,99.23687177835052,0.831397456502239,17.030444587628864,0.763128221649481,0.05800055265426636,0.03526484966278076,0.7662227436065674,73.54000001220703,98.67999987792969,0.7389606345248869,26.45999998779297,1.3200001220703115
15,1455,0.09963790166009333,0.0070873707840123125,0.46201856357535137,83.84946842783505,99.3456024484536,0.841106342949295,16.15053157216495,0.6543975515463956,0.057909929752349855,0.03464444875717163,0.95090124502182,73.26999997558593,98.1899998779297,0.7315908969778346,26.730000024414068,1.8100001220703064
16,1552,0.09999881823038317,0.007711956181477026,0.44451858886738416,84.5763530927835,99.36171069587628,0.8428802326955542,15.423646907216494,0.6382893041237168,0.05634318590164185,0.03313345909118652,0.5915153640747071,81.21999993896485,99.05999993896485,0.8091080844010239,18.780000061035153,0.9400000610351498
17,1649,0.09976209070264679,0.007635866243814684,0.4252009677518274,85.28712951030928,99.44225193298969,0.8566561217343449,14.712870489690715,0.5577480670103085,0.05620098114013672,0.032665789127349854,0.8656466590881348,72.69999986572266,98.18999993896485,0.7275327377643169,27.30000013427734,1.8100000610351543
18,1746,0.09995522449926003,0.007502990899626741,0.4123772207609157,85.7019168814433,99.46440077319588,0.8581979685780398,14.298083118556704,0.5355992268041234,0.057410812377929686,0.033787858486175534,0.708990398311615,79.2100000366211,98.89999998779297,0.790230527275473,20.789999963378904,1.1000000122070333
19,1843,0.09989502503699862,0.007675060291880185,0.39232233228142727,86.5576675257732,99.49460373711341,0.8655741307556326,13.442332474226802,0.5053962628865918,0.05764213800430298,0.03531877994537354,0.7097233371734619,77.19999998779296,98.57999998779297,0.7729531836073457,22.800000012207036,1.4200000122070264
20,1940,0.09901761025497594,0.006807066730617248,0.38222350809991973,86.66237113402062,99.56306378865979,0.8680576860635029,13.337628865979383,0.43693621134021043,0.05697094202041626,0.03430521488189697,0.7415407285690307,76.48000003662109,98.86999998779297,0.7684420466223388,23.519999963378908,1.1300000122070344
21,2037,0.09920805016743768,0.00678390817543895,0.3685028485416137,87.1959568298969,99.5348743556701,0.874984192145752,12.8040431701031,0.4651256443299019,0.06007673740386963,0.036952078342437744,0.7909915810585022,77.48999998779297,98.70999993896484,0.7708546467663606,22.51000001220703,1.2900000610351583
22,2134,0.09952816520769571,0.007232729921635893,0.35567616740452873,87.56644652061856,99.62749677835052,0.877433946075114,12.433553479381445,0.372503221649481,0.05562751293182373,0.03176579475402832,0.7250698930740357,78.60999987792968,98.73999989013672,0.7849528424959769,21.39000012207032,1.2600001098632845
23,2231,0.0996234957704839,0.007248595817801878,0.35022754521714045,87.89263853092784,99.62749677835052,0.8822820850433081,12.10736146907216,0.372503221649481,0.056173181533813475,0.03327929973602295,0.5636973136901855,81.76999996337891,99.19000004882813,0.8201787098023511,18.230000036621092,0.809999951171875
24,2328,0.09943857635419394,0.006760216250862043,0.34073306405052695,88.16647873711341,99.63756443298969,0.8801833562475921,11.833521262886592,0.36243556701030855,0.053861367702484134,0.028902816772460937,0.6992269536972046,77.1199999633789,99.06,0.7719636503795414,22.880000036621098,0.9399999999999977
