epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
1,781,0.1083744933754778,0.0048885672101595945,1.6415214040978465,38.50007002240717,87.83510723431498,0.2960781270384791,61.49992997759283,12.164892765685025,0.010406024896415176,0.0036777326255846934,1.6029143955230714,47.67,92.2,0.4793353461357473,52.33,7.799999999999997
2,1562,0.10452539392683784,0.0020528776850193622,1.1503271961181631,58.524227752880925,95.49505841869399,0.5581366183495546,41.475772247119075,4.504941581306014,0.010262692809864214,0.00407840188141841,1.1161292615890503,63.12,96.99,0.6304409370290727,36.88,3.010000000000005
3,2343,0.10414639203099679,0.0020844576148156472,0.9322684030221458,66.79587467989757,97.20860675416134,0.6519859731933031,33.204125320102435,2.7913932458386626,0.01051847646190862,0.004263521000078529,1.0730255598068237,66.29,98.01,0.6577083004791766,33.709999999999994,1.9899999999999949
4,3124,0.10657445691459158,0.0025783256745674243,0.7897786514859804,72.19685299295774,98.05087628040972,0.7105618323807472,27.803147007042256,1.9491237195902755,0.011020072706186088,0.003952970929965852,0.880994277381897,72.06,98.23,0.7229244854532958,27.939999999999998,1.769999999999996
5,3905,0.10674121071526091,0.0023459200669800275,0.699585406560446,75.51941621318822,98.46825984314981,0.7522737776017134,24.480583786811778,1.5317401568501907,0.011041293478315803,0.0035837516663180793,0.7154650648117066,76.99,98.54,0.7718907169162862,23.010000000000005,1.4599999999999937
6,4686,0.10680218909064572,0.002524699810677698,0.6357576313229437,77.93944062099872,98.70783650768246,0.7746329812966717,22.060559379001276,1.2921634923175418,0.011272415234025116,0.003998741222794648,0.5559614148139954,81.82,98.95,0.8186599207615386,18.180000000000007,1.0499999999999972
7,5467,0.10656040761901231,0.0023880047621098128,0.5884978370538289,79.52619838348271,98.85213268245839,0.7925050069798422,20.473801616517292,1.1478673175416105,0.011223891738114083,0.003920046387204699,0.6181727117061615,80.22,99.29,0.7990259641030759,19.78,0.7099999999999937
8,6248,0.1066696884995386,0.0022906942648405304,0.545325047113526,81.05143645966709,99.03444102112677,0.8100435837125937,18.948563540332913,0.9655589788732328,0.011248711567775458,0.004088930263640774,0.6871216884613037,79.76,99.01,0.798713819686367,20.239999999999995,0.9899999999999949
9,7029,0.10758137306086385,0.0025491915958028443,0.5175678391539028,81.98873639564661,99.12822103072983,0.8169467628224534,18.01126360435339,0.8717789692701672,0.011285886643039193,0.004495944187140009,0.4936288621902466,84.51,99.24,0.8453896948650615,15.489999999999995,0.7600000000000051
10,7810,0.10631932583416928,0.0026726142697694514,0.4854670535396217,83.02206706145967,99.20599591869399,0.8291226401095191,16.977932938540334,0.7940040813060136,0.0115194442165885,0.004152229637097401,0.5596945435047149,81.28,99.13,0.8138514156675386,18.72,0.8700000000000045
11,8591,0.10671392140406805,0.0025501962507885334,0.4644422034295359,83.82482394366197,99.28277048655569,0.8399202837473948,16.17517605633803,0.717229513444309,0.011222825688161667,0.0049624488611889495,0.38746691761016844,87.4,99.54,0.875190011511839,12.599999999999994,0.45999999999999375
12,9372,0.1067197194630602,0.0024528393519519997,0.44393874334693717,84.50754241357234,99.36454665492958,0.8477270001760372,15.492457586427662,0.6354533450704167,0.011238139146452497,0.0035358614223018575,0.3665742521762848,87.65,99.58,0.8748348556459032,12.349999999999994,0.4200000000000017
13,10153,0.10744644493513315,0.002472353958442483,0.4248121469526071,85.23427496798976,99.38405289692702,0.855796364818756,14.765725032010238,0.6159471030729833,0.011346283991625355,0.004176130720004914,0.4958990990638733,84.27,99.33,0.840812906119287,15.730000000000004,0.6700000000000017
14,10934,0.10667129942763325,0.00267725778450276,0.4124402833503889,85.57613436299616,99.44782330345711,0.8579440936664765,14.423865637003843,0.5521766965428867,0.011430873992336783,0.0045410918582017255,0.3763305136680603,87.66,99.46,0.8734904679689552,12.340000000000003,0.5400000000000063
15,11715,0.10685428370281615,0.0026322549802850976,0.39400664284806247,86.23109395006402,99.49008682778489,0.8647331381408667,13.768906049935978,0.5099131722151071,0.011385503088592723,0.004135593487198945,0.498031964635849,83.91,99.5,0.8414873761278717,16.090000000000003,0.5
16,12496,0.10702479480933899,0.002864672188264307,0.382978592998087,86.54694502240717,99.50184058898847,0.8677232986122733,13.453054977592828,0.49815941101152816,0.010967465722636812,0.004623984075655603,0.36630275707244875,88.23,99.5,0.8799266672054051,11.769999999999996,0.5
17,13277,0.10652052882996778,0.002296546967783597,0.3766034582627415,86.80352712868118,99.53635163252241,0.8719707438320052,13.196472871318818,0.46364836747758886,0.011069431426418815,0.00421276214016471,0.45160930070877076,85.67,99.35,0.8563307037080438,14.329999999999998,0.6500000000000057
18,14058,0.10600927117234156,0.0023836063819719184,0.3621473721062786,87.32944542253522,99.58686779769526,0.8774977290678094,12.670554577464785,0.41313220230473746,0.010247639030407948,0.00419637352038341,0.36060955843925474,87.9,99.54,0.8747221287672259,12.099999999999994,0.45999999999999375
19,14839,0.10411085239903722,0.0021389217596505883,0.3547891388133302,87.60478353072983,99.60387323943662,0.8783919184996151,12.395216469270167,0.3961267605633765,0.009814755931781357,0.004106132847488306,0.49745871913433076,85.08,99.17,0.8490794702607991,14.920000000000002,0.8299999999999983
20,15620,0.10541101820795545,0.0020972458256954727,0.3437779383989058,87.98990677016646,99.60362315941101,0.8816221879861154,12.010093229833544,0.39637684058898515,0.010583054487872275,0.003944093254721089,0.38250832934379575,87.74,99.44,0.872024015581055,12.260000000000005,0.5600000000000023
21,16401,0.10524552396561822,0.0025955122655851436,0.34056974829159076,88.09469030089629,99.6273807618438,0.8825425289850656,11.90530969910371,0.37261923815620435,0.010316832050396378,0.004314407421525117,0.3477064078092575,88.9,99.69,0.8836288445175694,11.099999999999994,0.3100000000000023
22,17182,0.10442940495841482,0.0020408340361298427,0.3295340000934393,88.54208346670934,99.63288252240717,0.8872992275410663,11.457916533290657,0.36711747759282787,0.009920215910407388,0.0034310286212119326,0.2968019355773926,90.35,99.77,0.9022215329028109,9.650000000000006,0.23000000000000398
23,17963,0.10422680258903552,0.001911503099448855,0.32377270243766215,88.65436939820742,99.66014124519846,0.8890773417759026,11.345630601792578,0.33985875480153993,0.010150677079607727,0.004008634834532525,0.36984144701957705,88.77,99.5,0.8878581795511745,11.230000000000004,0.5
24,18744,0.10538567348875859,0.0021857751316358737,0.31432206690235115,88.98222431177977,99.67789692701665,0.8897842483530041,11.017775688220226,0.32210307298335294,0.010411749979492966,0.004215849432975623,0.3303341758608818,89.18,99.63,0.8873124816191934,10.819999999999993,0.37000000000000455
