train_step,train_data,train_loss,train_acc,test_step,test_data,test_loss,test_acc,total_train_step_time,total_train_data_time,total_test_step_time,total_test_data_time
0.01021486475034748,0.009088690018714846,1.9103835774993896,0.25505282424598247,0.01412641851207878,0.013748226286489753,1.7562614721298218,0.3585099422405546,3.9940121173858643,3.553677797317505,1.1159870624542236,1.0861098766326904
0.010171193905803554,0.009060729799977959,1.572234524307251,0.439773962752231,0.014328751382948477,0.013952176782149302,1.541839294052124,0.4595688175688009,3.9769368171691895,3.542745351791382,1.1319713592529297,1.102221965789795
0.010154719242964254,0.009031254312266474,1.467529738998413,0.486657331145316,0.014135119281237639,0.013757379749153234,1.5370469966888427,0.47834055212129706,3.9704952239990234,3.5312204360961914,1.1166744232177734,1.0868330001831055
0.010114388697592498,0.008983888894395754,1.4020990433502196,0.5135365633000598,0.014349237273011026,0.013972056062915657,1.4816435691833496,0.4944211829473753,3.954725980758667,3.5127005577087402,1.133589744567871,1.103792428970337
0.010164001103862168,0.00905135281555488,1.350320179977417,0.5406145278771198,0.014187876182266428,0.01380682595168488,1.5432959793090821,0.48264730215327034,3.9741244316101074,3.539078950881958,1.1208422183990479,1.0907392501831055
0.010140989747498651,0.009023224911116578,1.3122111260223388,0.5552083655627482,0.014275092112867139,0.013897760004936895,1.6201917753219603,0.46973843362484224,3.9651269912719727,3.528080940246582,1.127732276916504,1.0979230403900146
0.010161116909797844,0.009037311119801553,1.2725180181884765,0.5714188104730308,0.014471859871586668,0.014096510561206673,1.572566220855713,0.4861741467127127,3.972996711730957,3.5335886478424072,1.1432769298553467,1.1136243343353271
0.010196014438443781,0.009075203210191653,1.2385510056304931,0.5884838753158962,0.014308700078650366,0.013931307611586173,1.6255875740051269,0.47764265893502206,3.9866416454315186,3.5484044551849365,1.130387306213379,1.1005733013153076
0.010188568583534806,0.009060766385949177,1.2232942112731933,0.589076779512019,0.014283095734028877,0.013906871216206611,1.6662101070404052,0.47223775679531843,3.9837303161621094,3.542759656906128,1.1283645629882812,1.0986428260803223
0.010173212231882393,0.009055320564133431,1.2019340325546264,0.6004944952700066,0.01428990424433841,0.013913495631157598,1.6984844585418701,0.47819466198035854,3.9777259826660156,3.540630340576172,1.1289024353027344,1.0991661548614502
0.010159337612064293,0.009032315305431785,1.1609193890762328,0.6178381809081985,0.014155418057984944,0.013778248919716364,1.7513085529327392,0.482918378520126,3.9723010063171387,3.531635284423828,1.1182780265808105,1.0884816646575928
0.010156014996111545,0.009017027247592312,1.1610382852172851,0.6186036174602889,0.014442585691621032,0.014065193224556839,1.666960433578491,0.49674818147962535,3.9710018634796143,3.5256576538085938,1.1409642696380615,1.1111502647399902
0.010186278301736584,0.009077788618824367,1.1321830629730225,0.6266322416522969,0.014235771155055565,0.013857919958573354,1.6817691440582276,0.49170710970731135,3.982834815979004,3.549415349960327,1.1246259212493896,1.094775676727295
0.010159501029402399,0.009026254839299586,1.1107459234619141,0.6403003279010195,0.014321146132070807,0.013944351220432716,1.82105910987854,0.5006187673727853,3.972364902496338,3.5292656421661377,1.1313705444335938,1.1016037464141846
0.01020514873592445,0.009090505902419615,1.099426355895996,0.6473410089204781,0.014414247078231619,0.014037566848948031,1.928272066116333,0.4732324546762,3.99021315574646,3.5543878078460693,1.1387255191802979,1.1089677810668945
0.010172056724958103,0.009057016933665556,1.0988761406707763,0.6517264841977592,0.014249605468556852,0.013871313650396806,1.8363265064239502,0.46464187399903883,3.977274179458618,3.5412936210632324,1.1257188320159912,1.0958337783813477
0.0101782062169536,0.009061490178413099,1.0763397175216676,0.6568367640254339,0.014198912849909142,0.013821846322168279,1.840507683944702,0.49191469703111845,3.9796786308288574,3.5430426597595215,1.1217141151428223,1.091925859451294
0.010191768636483975,0.00907042325305207,1.0830617810821532,0.6580102926651067,0.014356537710262251,0.013977847521818137,2.083826148605347,0.4649009808878186,3.9849815368652344,3.5465354919433594,1.1341664791107178,1.1042499542236328
0.010182214210100491,0.009073879407799763,1.0608871342277526,0.6610201552994641,0.014464776727217661,0.014086596573455424,1.928767618560791,0.4798847415312969,3.981245756149292,3.547886848449707,1.1427173614501953,1.1128411293029785
0.010172060993321411,0.009053463826094137,1.045334044532776,0.6688274632375901,0.014209638668012016,0.013833248162571388,2.156001627731323,0.473681747517148,3.977275848388672,3.5399043560028076,1.1225614547729492,1.0928266048431396
0.010197708368911158,0.009050344872047833,1.0431582523727416,0.6714248927735121,0.013966098616394815,0.013585866252078286,2.0641737163543703,0.48005015890165326,3.9873039722442627,3.538684844970703,1.1033217906951904,1.0732834339141846
0.01015780161103934,0.009044478311563088,1.0431986670684814,0.6786981201243322,0.014296905903876582,0.013919434969938254,2.020668338775635,0.48409158274500624,3.971700429916382,3.536391019821167,1.12945556640625,1.099635362625122
0.010222193530148558,0.009096142581051878,1.0243265257263183,0.6758153434502795,0.01411739482155329,0.01373966132538228,2.0659345947265626,0.4817942631939468,3.996877670288086,3.556591749191284,1.11527419090271,1.0854332447052002
0.010198336428083727,0.009077880693518597,1.0118042662048339,0.6829292313726275,0.014237865617003622,0.01386000234869462,2.156090616226196,0.461231256762698,3.9875495433807373,3.5494513511657715,1.1247913837432861,1.094940185546875
0.01014596726888281,0.008982595580313212,0.9980544427871704,0.6873025944493291,0.014165582536142083,0.013787858093841166,2.1099091659545897,0.4884694588034896,3.9670732021331787,3.512194871902466,1.1190810203552246,1.0892407894134521
0.010202295030169475,0.009081761245532415,0.9786760643005371,0.6973081110566494,0.014245241503172282,0.013867447647867324,2.182615844917297,0.47873849273379127,3.9890973567962646,3.550968647003174,1.1253740787506104,1.0955283641815186
