train_step,train_data,train_loss,train_acc,test_step,test_data,test_loss,test_acc,total_train_step_time,total_train_data_time,total_test_step_time,total_test_data_time
0.010242532281314625,0.009145492787861153,2.3141823054504393,0.10215108049061164,0.014044487023655372,0.013664423664913902,2.302584887313843,0.09999977475020858,4.0048301219940186,3.575887680053711,1.1095144748687744,1.0794894695281982
0.010213072647524002,0.009100851805313774,2.3025848854064943,0.0995947936921382,0.014256758025929898,0.013879664336578756,2.302584887313843,0.09999977475020858,3.9933114051818848,3.5584330558776855,1.126283884048462,1.0964934825897217
0.010237639517430454,0.009094237671483813,2.3025848854064943,0.10078743750309645,0.014188039151928093,0.013811075234714943,2.302584887313843,0.09999977475020858,4.002917051315308,3.555846929550171,1.1208550930023193,1.0910749435424805
0.010227565570255679,0.009133473076783787,2.3025848933410646,0.09980502963948469,0.014300322230858139,0.013919480239288717,2.302584887313843,0.09999977475020858,3.9989781379699707,3.571187973022461,1.129725456237793,1.0996389389038086
0.010279420086794801,0.009185643452207756,2.3025849079895018,0.09881661072641605,0.01425220091131669,0.013869949533969542,2.3025850215911867,0.09999977475020858,4.019253253936768,3.5915865898132324,1.1259238719940186,1.0957260131835938
0.010253773930737429,0.009166453500537922,2.3026181410217283,0.09928680240085838,0.014242154133470752,0.013865440706663493,2.302584887313843,0.09999977475020858,4.009225606918335,3.584083318710327,1.1251301765441895,1.095369815826416
0.010234304096387781,0.009121303363224429,2.302720501861572,0.09845769453787596,0.014161641084695165,0.013785528231270706,2.302584887313843,0.09999977475020858,4.001612901687622,3.566429615020752,1.118769645690918,1.0890567302703857
0.010222492925346355,0.009127733347665928,2.4589663453674317,0.10051602669054402,0.014085778707190405,0.013708452635173556,2.302584887313843,0.09999977475020858,3.996994733810425,3.568943738937378,1.112776517868042,1.082967758178711
0.010252218417194493,0.009161110729207772,2.3025848854064943,0.09747304011023376,0.014503089687492273,0.014126828954189638,2.302584887313843,0.09999977475020858,4.008617401123047,3.5819942951202393,1.1457440853118896,1.1160194873809814
0.010207130476032071,0.00910477260189593,2.3025848854064943,0.09840423384086634,0.013994793348674532,0.01361759101288228,2.302584887313843,0.09999977475020858,3.99098801612854,3.5599660873413086,1.105588674545288,1.0757896900177002
0.010215913548189052,0.009104646990061416,2.302584916534424,0.10071169116256933,0.014169146743001817,0.013789339910579634,2.3025851406097413,0.09999977475020858,3.994422197341919,3.5599169731140137,1.1193625926971436,1.089357852935791
0.010252763548165636,0.009150221524641032,2.3025849555969238,0.10148473871381601,0.01434863368167153,0.013971253286434126,2.302584887313843,0.09999977475020858,4.008830547332764,3.5777366161346436,1.1335420608520508,1.103729009628296
