train_step,train_data,train_loss,train_acc,test_step,test_data,test_loss,test_acc,total_train_step_time,total_train_data_time,total_test_step_time,total_test_data_time
0.010545614125478603,0.009345286337615888,2.835963705596924,0.1002427818908081,0.01384547692310961,0.013373094268991977,2.302553145980835,0.10037318344640983,4.123335123062134,3.6540069580078125,1.0937926769256592,1.0564744472503662
0.010330393491193766,0.009130710226190669,2.302532785797119,0.09928595587441245,0.015644375281997875,0.015143539332136323,2.302559798812866,0.1000364238159439,4.039183855056763,3.5701076984405518,1.235905647277832,1.1963396072387695
0.010632638736149233,0.009501685266909391,2.302573072052002,0.10036542614817115,0.015595092049127892,0.01512583298019216,2.3026007259368897,0.09984953789736292,4.157361745834351,3.7151589393615723,1.2320122718811035,1.1949408054351807
0.010240929815775294,0.009120191149699414,2.3026064027404787,0.10191044140063449,0.01430114915099325,0.013816335533238664,2.3025554347991943,0.10043856938580255,4.00420355796814,3.5659947395324707,1.1297907829284668,1.0914905071258545
0.010201393185978961,0.009091144327617363,2.3016389469909666,0.10217856911283169,0.014048452618755872,0.013561281976820548,2.296202410507202,0.10757444516123107,3.9887447357177734,3.5546374320983887,1.1098277568817139,1.0713412761688232
0.010256678247085923,0.009142323223221333,2.2851514603424072,0.11613058888004034,0.014293655564513388,0.013801837269263931,2.2771270778656008,0.1276406251539641,4.010361194610596,3.574648380279541,1.1291987895965576,1.0903451442718506
0.010234972400128689,0.009126043075795674,2.2616287855529786,0.13592221878884456,0.01448328283768666,0.01399322099323514,2.2664928688049315,0.13583802826985505,4.001874208450317,3.5682828426361084,1.144179344177246,1.1054644584655762
0.010163624268358627,0.009072061694796433,2.2372267710876463,0.14677154816934024,0.01616589630706401,0.015658478193645235,2.207572513961792,0.1797906954577708,3.9739770889282227,3.5471761226654053,1.2771058082580566,1.2370197772979736
0.010293753860551683,0.009129540694644079,2.1744423094177248,0.18082574626309666,0.015772919111613985,0.01525826092007794,2.1747331310272218,0.185684999924137,4.024857759475708,3.569650411605835,1.2460606098175049,1.2054026126861572
0.010174594571828233,0.00908814366821133,2.149673381958008,0.1927060640967831,0.0165316364433192,0.016036601006230222,2.1602699028015135,0.1882747407328429,3.978266477584839,3.55346417427063,1.3059992790222168,1.2668914794921875
0.010329844701625502,0.009229213685330832,2.1318737770843508,0.19862202472700197,0.014467351044280619,0.013982142074198662,2.1470017948150635,0.19573432638250388,4.038969278335571,3.6086225509643555,1.142920732498169,1.1045892238616943
0.010093607256174697,0.008983166321464207,2.1189755535125734,0.20308425639141872,0.01611361624319342,0.015656063828287246,2.140974231338501,0.20341488623674445,3.9466004371643066,3.512418031692505,1.2729756832122803,1.2368290424346924
0.010457168759592354,0.009323189630532814,2.1082399250793458,0.2098635365042731,0.01555188999900335,0.015062821062305306,2.140855393218994,0.20515936603028254,4.08875298500061,3.64536714553833,1.2285993099212646,1.1899628639221191
0.010662552645749144,0.009491448512162699,2.098762043533325,0.21290509037488403,0.013978460167027727,0.013481846338585962,2.1290365390777586,0.19878304729269528,4.169058084487915,3.7111563682556152,1.1042983531951904,1.065065860748291
0.010136067105071318,0.009050078404224133,2.074057393875122,0.21608889247559418,0.015057928954498678,0.01457356199433532,2.101843152999878,0.2016754657833473,3.9632022380828857,3.5385806560516357,1.1895763874053955,1.1513113975524902
