epoch,steps,training step,training data,training loss,training prec1,training prec5,training acc,training error1,training error5,validation step,validation data,validation loss,validation prec1,validation prec5,validation acc,validation error1,validation error5
1,781,0.029391299747169093,0.0020803932038525766,1.6841180703093546,36.489676696542894,87.1458866837388,0.28420989132805113,63.510323303457106,12.854113316261206,0.008793545376722979,0.00265659344424108,1.5621600914001466,46.8,92.31,0.4653377593025697,53.2,7.689999999999998
2,1562,0.027802715838794977,0.0006546818492659839,1.2436806796149622,54.91857394366197,94.57326344430217,0.5190933028389298,45.08142605633803,5.426736555697829,0.00795829827618447,0.0026809698457171205,1.1996386617660522,60.02,96.88,0.6010352744072556,39.98,3.1200000000000045
3,2343,0.02763773354006485,0.0007414179788508885,1.044931495082821,62.62303937259923,96.36883802816901,0.6121074088039874,37.37696062740077,3.6311619718309913,0.008198882364163733,0.0028367239958161762,1.0113048555374144,66.59,97.09,0.6613128452172947,33.41,2.9099999999999966
4,3124,0.027755546203496056,0.0007835377804295813,0.9056831912713533,67.88972471190782,97.39516645326505,0.6667032615005015,32.11027528809218,2.6048335467349517,0.007440392378788845,0.002562598817667384,0.8504503136634827,71.25,98.17,0.7131945142674704,28.75,1.8299999999999983
5,3905,0.027726358701874444,0.0006853383268192696,0.8102454690789749,71.64092509603073,97.86531690140845,0.7143191257597372,28.359074903969272,2.1346830985915517,0.008650617235025783,0.0028640920189535544,0.8210009408950806,73.47,98.08,0.7323068593869143,26.53,1.9200000000000017
6,4686,0.02760301173572809,0.0006683339840623999,0.7420692808649452,74.22575224071703,98.20742637644047,0.7383040528874696,25.77424775928297,1.7925736235595338,0.007861820755490832,0.002533054655524576,0.6962792045116425,76.71,98.56,0.7691597565491058,23.290000000000006,1.4399999999999977
7,5467,0.0277115752236028,0.000714706855607857,0.6928955623343416,75.88628361075544,98.45350512163893,0.753484320926907,24.11371638924456,1.5464948783610737,0.008253012493157841,0.0025668417572215865,0.6710850116729736,77.45,98.81,0.7745933954798531,22.549999999999997,1.1899999999999977
8,6248,0.027644814968719678,0.0007346876146851367,0.6500122166321006,77.40777048655569,98.608554737516,0.7730038570666533,22.59222951344431,1.3914452624839981,0.008429928190389256,0.0027527201707196083,0.9011523631095886,73.62,98.68,0.7350352693242844,26.379999999999995,1.3199999999999932
9,7029,0.027650990345719224,0.000656073285736592,0.620421952802912,78.41609314980793,98.77860915492958,0.7811361664074026,21.583906850192065,1.2213908450704167,0.008001777017192476,0.002664807495797516,0.5653964935302734,81.27,99.18,0.8151701644228775,18.730000000000004,0.8199999999999932
10,7810,0.027621870920081146,0.0007612525119366322,0.5935493746579228,79.34038892445582,98.85963508322664,0.7923314946969217,20.659611075544177,1.1403649167733647,0.008057673265979549,0.0027349450785642978,0.5617272999048233,80.6,99.16,0.8059463783554436,19.400000000000006,0.8400000000000034
11,8591,0.02781912611938164,0.0007331755951943685,0.5664546947625779,80.39172535211267,98.93966069142125,0.8054054648009469,19.608274647887328,1.0603393085787474,0.008046130465853746,0.0029034963838613717,0.57348491563797,81.79,98.91,0.8180017693962309,18.209999999999994,1.0900000000000034
12,9372,0.02771159079254971,0.0007364676642814763,0.5469531319587088,81.00992317541613,99.07770486555698,0.809337257300551,18.990076824583866,0.9222951344430186,0.008409286000926023,0.002889935378056423,0.4984262640476227,83.03,99.33,0.8317287612912058,16.97,0.6700000000000017
13,10153,0.027675923861553667,0.0007055098818145244,0.5279708639378737,81.68313860435339,99.0967109475032,0.8189671661318818,18.31686139564661,0.9032890524968025,0.007976194855513846,0.0025627461208659373,0.6952608976364135,79.02,98.72,0.7872555714291715,20.980000000000004,1.2800000000000011
14,10934,0.027744808209232422,0.0007796446278824848,0.5145378984348722,82.12327944942382,99.13472311139564,0.8199956346061799,17.87672055057618,0.865276888604356,0.008039199622573366,0.002834430925405709,0.5400016797542572,82.61,99.26,0.8256218776743968,17.39,0.7399999999999949
15,11715,0.027648509388238613,0.0007500559969229216,0.4927604000409648,82.8305057618438,99.19374199743918,0.8272709025156053,17.169494238156204,0.8062580025608241,0.00824960933369436,0.0027643662349433654,0.5505876368045807,82.5,99.31,0.8235110468008403,17.5,0.6899999999999977
16,12496,0.02768126065233453,0.0007373590628102555,0.48335801265303824,83.15861075544174,99.22275128040972,0.8299119931028465,16.841389244558258,0.7772487195902755,0.008314753793607093,0.002695604494422864,0.40953574001789095,86.68,99.5,0.8628751977417302,13.319999999999993,0.5
17,13277,0.027901477911408214,0.000790787109492225,0.4774031862711937,83.4076904609475,99.25776248399488,0.8373844215331229,16.592309539052494,0.7422375160051189,0.008220166917059832,0.0026628257362705885,0.4411256048202515,85.2,99.56,0.8509316002316405,14.799999999999997,0.4399999999999977
18,14058,0.02767176237362753,0.0007387981219419902,0.4626815526838034,83.95486555697823,99.31077944942382,0.8428464095388553,16.045134443021766,0.6892205505761808,0.008020962879156612,0.0025272308641178594,0.4490380392551422,85.01,99.41,0.8481618506881213,14.989999999999995,0.5900000000000034
19,14839,0.02759762518537182,0.0006599701015653134,0.4560991561328861,84.06590108834827,99.31878201024328,0.8414038167864571,15.93409891165173,0.6812179897567177,0.008085645687807896,0.0027186931318538203,0.47629933171272276,84.81,99.34,0.84625626149791,15.189999999999998,0.6599999999999966
20,15620,0.02768347663244426,0.0006734451777498487,0.44559754467498935,84.4850352112676,99.31578104993598,0.8468954958100992,15.5149647887324,0.6842189500640217,0.008233645919022287,0.0024218134060027493,0.44219586024284363,85.75,99.46,0.8559973082138306,14.25,0.5400000000000063
21,16401,0.027662450617009945,0.0007456689119033716,0.4357202676591128,84.9151728553137,99.32578425096031,0.851466995591573,15.084827144686301,0.6742157490396892,0.008389690119749422,0.0028663061227008797,0.42239712285995484,85.74,99.53,0.8520845440124926,14.260000000000005,0.46999999999999886
